      Lon      Lat    Year   SID   PID    Px    Py Pheight   IID   PFT Age     Pos  Height  Boleht    Diam    CrownA   DensI     LAI     GPP   GPPns   GPPno   Cmass
    13.25    55.75    2010     0     0     1     1       0   210     4 257  0.6996 37.2363 18.6181  0.4906   80.0147  0.0010  3.8964  0.1145  0.1284  0.1451  1.4327
    13.25    55.75    2010     0     0     1     1       0   218     4 247  0.0990 45.1490 22.5745  0.6541  126.7670  0.0010  3.2741  0.1685  0.1886  0.2163  3.0674
    13.25    55.75    2010     0     0     1     1       0   229     4 232  0.2067 31.1780 15.5890  0.3764   52.3609  0.0020  4.0067  0.1458  0.1628  0.1805  1.4210
    13.25    55.75    2010     0     0     1     1       0   243     4 207  0.9993 32.9737 16.4869  0.4092   59.8527  0.0010  4.2086  0.0881  0.0988  0.1109  0.8873
    13.25    55.75    2010     0     0     1     1       0   247     4 202  0.8747 38.2613 19.1306  0.5109   85.3754  0.0020  3.8752  0.2438  0.2733  0.3092  3.1903
    13.25    55.75    2010     0     0     1     1       0   257     0 172  0.5464  2.9620  1.4810  0.0111    0.1126  0.0010  0.0249  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2010     0     0     1     1       0   262     0 157  0.4998  2.7227  1.3614  0.0099    0.0930  0.0010  0.0379  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2010     0     0     1     1       0   264     0 152  0.2001  3.3648  1.6824  0.0136    0.1542  0.0020  0.5286  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2010     0     0     1     1       0   266     0 147  0.2098  3.0189  1.5094  0.0115    0.1190  0.0010  0.1289  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2010     0     0     1     1       0   278     0 122  0.0299  7.4781  3.7390  0.0447    1.0385  0.0030  5.7743  0.0053  0.0056  0.0059  0.0110
    13.25    55.75    2010     0     0     1     1       0   283     0 112  0.0456  4.3262  2.1631  0.0195    0.2762  0.0010  0.0006  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2010     0     0     1     1       0   302     0  72  0.7216  3.5930  1.7965  0.0148    0.1774  0.0020  0.0102  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2010     0     0     1     1       0   306     0  62  0.7189  3.1299  1.5649  0.0118    0.1240  0.0050  0.0084  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    2010     0     0     1     1       0   308     0  57  0.0127  3.7611  1.8806  0.0160    0.2012  0.0020  0.1677  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    2010     0     0     1     1       0   310     4  57  0.4299 11.6998  5.8499  0.0872    5.0406  0.0260  4.9869  0.1709  0.1885  0.1978  0.4147
    13.25    55.75    2010     0     0     1     1       0   312     0  52  0.0250  4.6107  2.3053  0.0216    0.3248  0.0030  0.1087  0.0000  0.0000  0.0000  0.0010
    13.25    55.75    2010     0     0     1     1       0   314    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0003  0.0002  0.0002  0.0002  0.0000
    13.25    55.75    2010     0     0     1     1       0   315     0  37  0.0067  2.9715  1.4858  0.0109    0.1092  0.0010  0.0172  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2010     0     0     1     1       0   317     0  32  0.0413  4.2358  2.1179  0.0191    0.2672  0.0020  0.5869  0.0001  0.0001  0.0001  0.0005
    13.25    55.75    2010     0     0     1     1       0   321     0  22  0.7678  4.8406  2.4203  0.0234    0.3676  0.0060  1.2894  0.0008  0.0008  0.0009  0.0030
    13.25    55.75    2010     0     0     1     1       0   322     1  22  0.7797  3.8183  1.9091  0.0164    0.2086  0.0020  1.0717  0.0001  0.0001  0.0001  0.0004
    13.25    55.75    2010     0     0     1     1       0   324     4  22  0.7629  6.5302  3.2651  0.0365    1.2523  0.1280  3.5909  0.1026  0.1119  0.1136  0.2204
    13.25    55.75    2010     0     0     1     1       0   326     0  17  0.1618  5.0564  2.5282  0.0246    0.3993  0.0300  0.1858  0.0004  0.0004  0.0005  0.0129
    13.25    55.75    2010     0     0     1     1       0   327     4  17  0.2004  3.5664  1.7832  0.0148    0.2954  0.6240  1.1398  0.0429  0.0498  0.0506  0.0893
    13.25    55.75    2010     0     0     1     1       0   328     0  12  0.9512  3.6223  1.8111  0.0150    0.1803  0.0070  0.0451  0.0000  0.0000  0.0000  0.0008
    13.25    55.75    2010     0     0     1     1       0   329     1  12  0.7905  3.2109  1.6054  0.0127    0.1379  0.0010  0.3972  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2010     0     0     1     1       0   330     4  12  0.9682  4.6402  2.3201  0.0219    0.5538  0.1480  2.2133  0.0205  0.0246  0.0249  0.0595
    13.25    55.75    2010     0     0     1     1       0   332     0   7  0.6553  4.7707  2.3853  0.0228    0.3550  0.0090  4.6378  0.0021  0.0022  0.0022  0.0068
    13.25    55.75    2010     0     0     1     1       0   333     1   7  0.6570  5.4331  2.7166  0.0277    0.4843  0.0110  4.6364  0.0089  0.0096  0.0102  0.0127
    13.25    55.75    2010     0     0     1     1       0   334     4   7  0.0303  3.4873  1.7436  0.0143    0.2800  0.2810  0.5554  0.0055  0.0069  0.0069  0.0279
    13.25    55.75    2010     0     0     1     1       0   336     4   2  0.9617  3.4304  1.7152  0.0140    0.2692  0.1680  0.9789  0.0034  0.0045  0.0045  0.0175
    13.25    55.75    2010     0     1     2     1      10   218     4 212  0.3359 46.4247 23.2124  0.6819  135.4896  0.0050  3.2739  0.8943  1.0109  1.1611 17.1307
    13.25    55.75    2010     0     1     2     1      10   246     0 162  0.8399 17.6656  8.8328  0.1612    8.0905  0.0020  3.5370  0.0170  0.0180  0.0184  0.1569
    13.25    55.75    2010     0     1     2     1      10   247     1 162  0.8328 22.5166 11.2583  0.2316   14.4417  0.0010  3.4736  0.0225  0.0244  0.0267  0.2008
    13.25    55.75    2010     0     1     2     1      10   268     0 132  0.8190 10.8845  5.4422  0.0772    2.4901  0.0130  0.2249  0.0013  0.0014  0.0015  0.1194
    13.25    55.75    2010     0     1     2     1      10   281     0 112  0.3647  2.5079  1.2539  0.0088    0.0764  0.0010  0.1918  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2010     0     1     2     1      10   296     0  92  0.1499  3.0236  1.5118  0.0116    0.1195  0.0110  0.2340  0.0001  0.0001  0.0001  0.0008
    13.25    55.75    2010     0     1     2     1      10   308     0  67  0.1163  3.0701  1.5350  0.0118    0.1239  0.0080  0.3144  0.0001  0.0001  0.0001  0.0006
    13.25    55.75    2010     0     1     2     1      10   310    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0002  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2010     0     1     2     1      10   321     0  37  0.0953  2.5034  1.2517  0.0087    0.0761  0.0020  0.6579  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2010     0     1     2     1      10   324     4  32  0.8592 14.8611  7.4305  0.1246    8.9235  0.0210  5.7855  0.2810  0.3172  0.3377  0.8464
    13.25    55.75    2010     0     1     2     1      10   330     0  22  0.7604  4.7816  2.3908  0.0229    0.3570  0.0030  1.0363  0.0002  0.0003  0.0003  0.0012
    13.25    55.75    2010     0     1     2     1      10   331     1  22  0.7426  5.3902  2.6951  0.0274    0.4752  0.0020  3.4213  0.0009  0.0010  0.0010  0.0020
    13.25    55.75    2010     0     1     2     1      10   333     4  22  0.7688  5.8473  2.9237  0.0310    0.9619  0.0500  2.1156  0.0125  0.0148  0.0150  0.0467
    13.25    55.75    2010     0     1     2     1      10   335     0  17  0.7346  4.7003  2.3502  0.0223    0.3426  0.0120  3.5281  0.0031  0.0032  0.0035  0.0074
    13.25    55.75    2010     0     1     2     1      10   336     1  17  0.7066  4.1585  2.0792  0.0186    0.2557  0.0070  1.1092  0.0005  0.0006  0.0006  0.0020
    13.25    55.75    2010     0     1     2     1      10   337     4  17  0.7335  6.0291  3.0145  0.0324    1.0349  0.1990  3.5688  0.1493  0.1640  0.1687  0.2543
    13.25    55.75    2010     0     1     2     1      10   339     0  12  0.9589  4.1590  2.0795  0.0186    0.2558  0.0080  1.5594  0.0009  0.0010  0.0011  0.0023
    13.25    55.75    2010     0     1     2     1      10   340     1  12  0.9542  4.6893  2.3447  0.0223    0.3407  0.0010  1.0334  0.0001  0.0001  0.0002  0.0004
    13.25    55.75    2010     0     1     2     1      10   341     4  12  0.9696  5.4973  2.7487  0.0282    0.8301  0.1520  3.4357  0.0818  0.0898  0.0925  0.1373
    13.25    55.75    2010     0     1     2     1      10   343     4   2  0.3543  2.5496  1.2748  0.0090    0.1325  0.3720  1.5553  0.0081  0.0097  0.0099  0.0151
    13.25    55.75    2010     0     2     1     2      10   183     1 337  0.6261 37.6126 18.8063  0.4981   49.1756  0.0010  2.0167  0.0588  0.0664  0.0773  1.4878
    13.25    55.75    2010     0     2     1     2      10   224     1 267  0.9146 32.4698 16.2349  0.3999   34.6150  0.0030  2.4809  0.1410  0.1590  0.1827  2.5050
    13.25    55.75    2010     0     2     1     2      10   292     4 147  0.1945 31.0300 15.5150  0.3738   51.7694  0.0030  4.2131  0.2172  0.2565  0.2878  2.0950
    13.25    55.75    2010     0     2     1     2      10   297     4 137  0.3357 20.7458 10.3729  0.2049   19.7933  0.0050  5.2646  0.1482  0.1756  0.1928  0.7260
    13.25    55.75    2010     0     2     1     2      10   314     4 112  0.6908 19.7312  9.8656  0.1902   17.5595  0.0090  4.8736  0.2082  0.2427  0.2582  1.0703
    13.25    55.75    2010     0     2     1     2      10   320     4 102  0.6063 10.9118  5.4559  0.0785    4.2675  0.0300  3.6745  0.0928  0.1085  0.1096  0.3548
    13.25    55.75    2010     0     2     1     2      10   330     4  87  0.9714 19.0915  9.5457  0.1810   16.2304  0.0080  4.2673  0.1400  0.1611  0.1666  0.8305
    13.25    55.75    2010     0     2     1     2      10   333     1  82  0.1008  6.9938  3.4969  0.0404    0.8851  0.0030  0.2120  0.0001  0.0002  0.0002  0.0055
    13.25    55.75    2010     0     2     1     2      10   334     4  82  0.1185 13.5007  6.7503  0.1079    7.0952  0.0250  3.5911  0.1364  0.1596  0.1625  0.6684
    13.25    55.75    2010     0     2     1     2      10   344     0  62  0.2722  4.6109  2.3054  0.0217    0.3273  0.0020  0.3969  0.0001  0.0002  0.0002  0.0007
    13.25    55.75    2010     0     2     1     2      10   351     4  57  0.8541 13.1859  6.5930  0.1042    6.7065  0.0150  4.9437  0.1174  0.1351  0.1396  0.3771
    13.25    55.75    2010     0     2     1     2      10   362    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.1262  0.0481  0.0522  0.0545  0.0157
    13.25    55.75    2010     0     2     1     2      10   363     0  37  0.5688  4.6213  2.3106  0.0216    0.3252  0.0020  0.0023  0.0000  0.0000  0.0000  0.0007
    13.25    55.75    2010     0     2     1     2      10   375     0  22  0.5423  3.6741  1.8371  0.0157    0.1947  0.0040  0.0173  0.0000  0.0000  0.0000  0.0006
    13.25    55.75    2010     0     2     1     2      10   378     4  22  0.5408  8.4132  4.2066  0.0533    2.2934  0.0340  4.4748  0.0807  0.0924  0.0955  0.1555
    13.25    55.75    2010     0     2     1     2      10   380     0  17  0.5279  2.8275  1.4138  0.0103    0.0986  0.0020  0.0219  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2010     0     2     1     2      10   383     0  12  0.7881  4.1049  2.0525  0.0183    0.2480  0.0030  0.5920  0.0001  0.0001  0.0001  0.0006
    13.25    55.75    2010     0     2     1     2      10   385     4  12  0.7724  6.8714  3.4357  0.0394    1.4142  0.0570  3.9955  0.0589  0.0683  0.0694  0.1212
    13.25    55.75    2010     0     2     1     2      10   387     0   7  0.3908  4.5199  2.2600  0.0211    0.3121  0.0040  4.1163  0.0021  0.0023  0.0025  0.0024
    13.25    55.75    2010     0     2     1     2      10   388     1   7  0.4035  5.4734  2.7367  0.0280    0.4929  0.0130  4.6724  0.0117  0.0132  0.0145  0.0155
    13.25    55.75    2010     0     2     1     2      10   389     4   7  0.4983  3.5163  1.7582  0.0145    0.2856  0.2190  2.1661  0.0434  0.0508  0.0537  0.0330
    13.25    55.75    2010     0     2     1     2      10   391     4   2  0.3908  3.5824  1.7912  0.0149    0.2985  0.2730  3.1984  0.0597  0.0704  0.0721  0.0548
    13.25    55.75    2010     0     2     1     2      10   392     5   2  0.2786  4.4860  2.2430  0.0208    0.5108  0.0010  3.6439  0.0007  0.0008  0.0010  0.0005
    13.25    55.75    2010     0     3     2     2      20   215     4 212  0.0158 46.7817 23.3908  0.6898  137.9907  0.0050  3.4387  0.9767  1.0519  1.2029 17.6669
    13.25    55.75    2010     0     3     2     2      20   243     0 162  0.5158 22.6056 11.3028  0.2329   14.5783  0.0010  5.2465  0.0287  0.0301  0.0325  0.2095
    13.25    55.75    2010     0     3     2     2      20   269     0 122  0.4911  3.7469  1.8734  0.0159    0.1994  0.0070  0.0018  0.0000  0.0000  0.0000  0.0010
    13.25    55.75    2010     0     3     2     2      20   272     0 112  0.5496  2.9053  1.4526  0.0109    0.1086  0.0010  0.0057  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2010     0     3     2     2      20   288     0  82  0.3461  2.6427  1.3214  0.0095    0.0866  0.0050  0.3045  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2010     0     3     2     2      20   290     0  77  0.8026  2.9413  1.4707  0.0111    0.1119  0.0080  0.4154  0.0001  0.0001  0.0001  0.0005
    13.25    55.75    2010     0     3     2     2      20   300     0  62  0.2102  3.4210  1.7105  0.0139    0.1604  0.0020  0.4896  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2010     0     3     2     2      20   306     4  52  0.5314 16.4291  8.2145  0.1447   11.3387  0.0250  5.5927  0.4560  0.4922  0.5306  1.4749
    13.25    55.75    2010     0     3     2     2      20   308     0  47  0.9425  3.2549  1.6275  0.0129    0.1425  0.0080  0.5957  0.0002  0.0002  0.0002  0.0008
    13.25    55.75    2010     0     3     2     2      20   311     0  27  0.8873  2.4435  1.2218  0.0084    0.0718  0.0010  0.7219  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2010     0     3     2     2      20   312     0  22  0.8212  2.3416  1.1708  0.0079    0.0649  0.0020  0.7813  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2010     0     3     2     2      20   317     0   7  0.2709  2.2605  1.1302  0.0075    0.0597  0.0020  1.1451  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2010     0     3     2     2      20   318    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0605  0.0102  0.0116  0.0122  0.0073
    13.25    55.75    2010     0     3     2     2      20   319     4   2  0.3692  3.5437  1.7718  0.0147    0.2909  0.2020  3.3157  0.0479  0.0530  0.0563  0.0393
    13.25    55.75    2010     0     3     2     2      20   320     5   2  0.3633  3.3805  1.6903  0.0137    0.2599  0.0020  3.0526  0.0004  0.0004  0.0005  0.0003
    13.25    55.75    2011     0     0     1     1       0   190     4 298  0.5583 40.4205 20.2103  0.5546   97.3352  0.0020  3.6851  0.3427  0.3483  0.4024  3.9611
    13.25    55.75    2011     0     0     1     1       0   210     4 258  0.6996 37.4120 18.7060  0.4941   80.9196  0.0010  3.9076  0.1457  0.1481  0.1701  1.4593
    13.25    55.75    2011     0     0     1     1       0   218     4 248  0.0990 45.2943 22.6472  0.6573  127.7438  0.0010  3.2795  0.2143  0.2176  0.2543  3.1062
    13.25    55.75    2011     0     0     1     1       0   229     4 233  0.2067 31.3782 15.6891  0.3800   53.1675  0.0010  4.0473  0.0970  0.0986  0.1129  0.7285
    13.25    55.75    2011     0     0     1     1       0   243     4 208  0.9993 33.1717 16.5859  0.4129   60.7147  0.0010  4.2296  0.1125  0.1144  0.1304  0.9083
    13.25    55.75    2011     0     0     1     1       0   247     4 203  0.8747 38.4308 19.2154  0.5143   86.2813  0.0020  3.8790  0.3099  0.3150  0.3621  3.2457
    13.25    55.75    2011     0     0     1     1       0   257     0 173  0.5464  2.9620  1.4810  0.0112    0.1127  0.0010  0.0257  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2011     0     0     1     1       0   262     0 158  0.4998  2.7227  1.3614  0.0099    0.0932  0.0010  0.0382  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2011     0     0     1     1       0   264     0 153  0.2001  3.3648  1.6824  0.0136    0.1542  0.0020  0.4841  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2011     0     0     1     1       0   266     0 148  0.2098  3.0189  1.5094  0.0115    0.1190  0.0010  0.1214  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2011     0     0     1     1       0   278     0 123  0.0299  7.6215  3.8108  0.0460    1.0867  0.0030  5.7042  0.0052  0.0053  0.0055  0.0116
    13.25    55.75    2011     0     0     1     1       0   283     0 113  0.0456  4.3262  2.1631  0.0195    0.2762  0.0010  0.0004  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2011     0     0     1     1       0   302     0  73  0.7216  3.5930  1.7965  0.0148    0.1773  0.0020  0.0070  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2011     0     0     1     1       0   306     0  63  0.7189  3.1299  1.5649  0.0118    0.1240  0.0050  0.0041  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    2011     0     0     1     1       0   308     0  58  0.0127  3.7611  1.8806  0.0160    0.2012  0.0020  0.1423  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    2011     0     0     1     1       0   310     4  58  0.4299 12.0366  6.0183  0.0909    5.3941  0.0230  5.0753  0.2028  0.2055  0.2175  0.4084
    13.25    55.75    2011     0     0     1     1       0   312     0  53  0.0250  4.6107  2.3053  0.0216    0.3237  0.0030  0.0741  0.0000  0.0000  0.0000  0.0010
    13.25    55.75    2011     0     0     1     1       0   314    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0008  0.0006  0.0006  0.0007  0.0001
    13.25    55.75    2011     0     0     1     1       0   315     0  38  0.0067  2.9715  1.4858  0.0109    0.1091  0.0010  0.0117  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2011     0     0     1     1       0   317     0  33  0.0413  4.2557  2.1278  0.0193    0.2703  0.0020  0.5571  0.0001  0.0001  0.0001  0.0005
    13.25    55.75    2011     0     0     1     1       0   321     0  23  0.7678  4.8651  2.4325  0.0235    0.3720  0.0060  1.3225  0.0008  0.0008  0.0009  0.0031
    13.25    55.75    2011     0     0     1     1       0   322     1  23  0.7797  3.8183  1.9091  0.0164    0.2086  0.0020  1.0108  0.0001  0.0001  0.0001  0.0004
    13.25    55.75    2011     0     0     1     1       0   324     4  23  0.7629  6.6641  3.3321  0.0376    1.3145  0.1240  3.5736  0.1107  0.1252  0.1272  0.2287
    13.25    55.75    2011     0     0     1     1       0   326     0  18  0.1618  5.0564  2.5282  0.0245    0.3973  0.0300  0.1268  0.0009  0.0010  0.0011  0.0128
    13.25    55.75    2011     0     0     1     1       0   327     4  18  0.2004  3.6552  1.8276  0.0154    0.3132  0.6240  1.3072  0.1040  0.1123  0.1199  0.1005
    13.25    55.75    2011     0     0     1     1       0   328     0  13  0.9512  3.6223  1.8111  0.0149    0.1799  0.0070  0.0307  0.0000  0.0000  0.0000  0.0008
    13.25    55.75    2011     0     0     1     1       0   329     1  13  0.7905  3.2109  1.6054  0.0124    0.1334  0.0010  0.2788  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2011     0     0     1     1       0   330     4  13  0.9682  4.6402  2.3201  0.0219    0.5538  0.1470  2.0343  0.0206  0.0248  0.0251  0.0573
    13.25    55.75    2011     0     0     1     1       0   332     0   8  0.6553  4.7707  2.3853  0.0228    0.3550  0.0090  4.0801  0.0011  0.0013  0.0013  0.0058
    13.25    55.75    2011     0     0     1     1       0   333     1   8  0.6570  5.6975  2.8488  0.0298    0.5425  0.0110  4.6561  0.0085  0.0088  0.0090  0.0148
    13.25    55.75    2011     0     0     1     1       0   334     4   8  0.0303  3.4873  1.7436  0.0143    0.2800  0.2800  0.3459  0.0040  0.0049  0.0049  0.0278
    13.25    55.75    2011     0     0     1     1       0   336     4   3  0.9617  3.4304  1.7152  0.0140    0.2692  0.1640  0.5071  0.0022  0.0028  0.0028  0.0158
    13.25    55.75    2011     0     1     2     1      10   218     4 213  0.3359 46.5607 23.2803  0.6849  136.4391  0.0050  3.2671  1.1305  1.1600  1.3561 17.3267
    13.25    55.75    2011     0     1     2     1      10   246     0 163  0.8399 17.7042  8.8521  0.1617    8.1328  0.0020  3.4451  0.0170  0.0181  0.0184  0.1577
    13.25    55.75    2011     0     1     2     1      10   247     1 163  0.8328 22.6760 11.3380  0.2340   14.6870  0.0010  3.4581  0.0258  0.0262  0.0286  0.2061
    13.25    55.75    2011     0     1     2     1      10   268     0 133  0.8190 10.8845  5.4422  0.0771    2.4856  0.0130  0.1530  0.0007  0.0008  0.0008  0.1185
    13.25    55.75    2011     0     1     2     1      10   281     0 113  0.3647  2.5064  1.2532  0.0087    0.0763  0.0010  0.1997  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2011     0     1     2     1      10   296     0  93  0.1499  3.0513  1.5256  0.0117    0.1221  0.0110  0.2440  0.0001  0.0001  0.0001  0.0008
    13.25    55.75    2011     0     1     2     1      10   308     0  68  0.1163  3.0701  1.5350  0.0115    0.1192  0.0080  0.3447  0.0001  0.0001  0.0001  0.0006
    13.25    55.75    2011     0     1     2     1      10   310    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0001  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2011     0     1     2     1      10   321     0  38  0.0953  2.5213  1.2607  0.0088    0.0774  0.0020  0.6657  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2011     0     1     2     1      10   324     4  33  0.8592 15.1733  7.5867  0.1285    9.3778  0.0200  5.7822  0.3527  0.3624  0.3901  0.8711
    13.25    55.75    2011     0     1     2     1      10   330     0  23  0.7604  4.7816  2.3908  0.0229    0.3570  0.0030  0.8800  0.0002  0.0002  0.0002  0.0012
    13.25    55.75    2011     0     1     2     1      10   331     1  23  0.7426  5.4887  2.7443  0.0282    0.4962  0.0020  3.3364  0.0009  0.0010  0.0010  0.0021
    13.25    55.75    2011     0     1     2     1      10   333     4  23  0.7688  5.8473  2.9237  0.0310    0.9619  0.0490  1.9533  0.0105  0.0137  0.0138  0.0452
    13.25    55.75    2011     0     1     2     1      10   335     0  18  0.7346  4.7003  2.3502  0.0223    0.3426  0.0120  3.3308  0.0025  0.0028  0.0030  0.0071
    13.25    55.75    2011     0     1     2     1      10   336     1  18  0.7066  4.1972  2.0986  0.0189    0.2615  0.0070  1.0825  0.0005  0.0005  0.0005  0.0020
    13.25    55.75    2011     0     1     2     1      10   337     4  18  0.7335  6.2362  3.1181  0.0341    1.1218  0.1710  3.6452  0.1644  0.1845  0.1912  0.2478
    13.25    55.75    2011     0     1     2     1      10   339     0  13  0.9589  4.1926  2.0963  0.0188    0.2608  0.0080  1.5950  0.0008  0.0009  0.0010  0.0024
    13.25    55.75    2011     0     1     2     1      10   340     1  13  0.9542  4.7484  2.3742  0.0227    0.3511  0.0010  1.1524  0.0001  0.0002  0.0002  0.0004
    13.25    55.75    2011     0     1     2     1      10   341     4  13  0.9696  5.6700  2.8350  0.0296    0.8937  0.1440  3.4809  0.0859  0.1003  0.1026  0.1458
    13.25    55.75    2011     0     1     2     1      10   343     4   3  0.3543  2.5496  1.2748  0.0090    0.1325  0.3710  1.4316  0.0077  0.0102  0.0104  0.0145
    13.25    55.75    2011     0     2     1     2      10   183     1 338  0.6261 37.7219 18.8609  0.5002   49.5176  0.0010  2.0258  0.0664  0.0712  0.0827  1.5045
    13.25    55.75    2011     0     2     1     2      10   224     1 268  0.9146 32.5992 16.2996  0.4023   34.9453  0.0030  2.4889  0.1592  0.1708  0.1956  2.5433
    13.25    55.75    2011     0     2     1     2      10   292     4 148  0.1945 31.2143 15.6072  0.3771   52.5068  0.0030  4.2204  0.2709  0.2966  0.3380  2.1432
    13.25    55.75    2011     0     2     1     2      10   297     4 138  0.3357 20.9988 10.4994  0.2087   20.3745  0.0050  5.2750  0.1874  0.2059  0.2291  0.7600
    13.25    55.75    2011     0     2     1     2      10   314     4 113  0.6908 19.9476  9.9738  0.1933   18.0228  0.0080  4.8769  0.2363  0.2561  0.2765  0.9911
    13.25    55.75    2011     0     2     1     2      10   320     4 103  0.6063 11.0281  5.5140  0.0798    4.3768  0.0290  3.6511  0.1061  0.1269  0.1286  0.3559
    13.25    55.75    2011     0     2     1     2      10   330     4  88  0.9714 19.2529  9.6265  0.1833   16.5601  0.0080  4.2555  0.1759  0.1876  0.1952  0.8569
    13.25    55.75    2011     0     2     1     2      10   333     1  83  0.1008  6.9980  3.4990  0.0405    0.8864  0.0020  0.2022  0.0001  0.0001  0.0001  0.0037
    13.25    55.75    2011     0     2     1     2      10   334     4  83  0.1185 13.6201  6.8101  0.1094    7.2460  0.0250  3.5800  0.1510  0.1794  0.1829  0.6900
    13.25    55.75    2011     0     2     1     2      10   344     0  63  0.2722  4.6671  2.3336  0.0221    0.3369  0.0020  0.5938  0.0001  0.0001  0.0001  0.0008
    13.25    55.75    2011     0     2     1     2      10   351     4  58  0.8541 13.4175  6.7088  0.1069    6.9913  0.0150  4.9446  0.1496  0.1596  0.1659  0.4019
    13.25    55.75    2011     0     2     1     2      10   362    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.2391  0.0658  0.0787  0.0813  0.0284
    13.25    55.75    2011     0     2     1     2      10   363     0  38  0.5688  4.6213  2.3106  0.0216    0.3252  0.0010  0.0016  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    2011     0     2     1     2      10   375     0  23  0.5423  3.6741  1.8371  0.0157    0.1946  0.0040  0.0118  0.0000  0.0000  0.0000  0.0006
    13.25    55.75    2011     0     2     1     2      10   378     4  23  0.5408  8.6998  4.3499  0.0560    2.4843  0.0310  4.5389  0.1007  0.1067  0.1111  0.1601
    13.25    55.75    2011     0     2     1     2      10   380     0  18  0.5279  2.8275  1.4138  0.0103    0.0985  0.0020  0.0149  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2011     0     2     1     2      10   383     0  13  0.7881  4.1049  2.0525  0.0183    0.2480  0.0030  0.4657  0.0001  0.0001  0.0001  0.0006
    13.25    55.75    2011     0     2     1     2      10   385     4  13  0.7724  7.0234  3.5117  0.0407    1.4901  0.0570  3.9595  0.0734  0.0873  0.0892  0.1302
    13.25    55.75    2011     0     2     1     2      10   387     0   8  0.3908  4.7918  2.3959  0.0230    0.3588  0.0040  4.4115  0.0027  0.0029  0.0031  0.0029
    13.25    55.75    2011     0     2     1     2      10   388     1   8  0.4035  5.7811  2.8906  0.0304    0.5617  0.0130  4.7620  0.0149  0.0160  0.0175  0.0185
    13.25    55.75    2011     0     2     1     2      10   389     4   8  0.4983  3.8590  1.9295  0.0166    0.3566  0.2190  2.6510  0.0677  0.0781  0.0845  0.0504
    13.25    55.75    2011     0     2     1     2      10   391     4   3  0.3908  3.8788  1.9394  0.0168    0.3610  0.2730  3.3236  0.0791  0.0946  0.0977  0.0723
    13.25    55.75    2011     0     2     1     2      10   392     5   3  0.2786  5.1773  2.5886  0.0258    0.7193  0.0010  3.9023  0.0012  0.0013  0.0016  0.0008
    13.25    55.75    2011     0     3     2     2      20   215     4 213  0.0158 46.9327 23.4664  0.6931  139.0569  0.0050  3.4390  1.1955  1.2089  1.4063 17.8916
    13.25    55.75    2011     0     3     2     2      20   243     0 163  0.5158 22.7377 11.3688  0.2350   14.7826  0.0010  5.2232  0.0319  0.0321  0.0344  0.2139
    13.25    55.75    2011     0     3     2     2      20   269     0 123  0.4911  3.7173  1.8586  0.0157    0.1957  0.0070  0.0013  0.0000  0.0000  0.0000  0.0010
